Subject,Answer,Sentence,Age,Gender,Language,Item,Noun,Polarity
4c48qyovbaf8upu,duck,"She wants no goose, but she wants %%.",41,male,english,5,goose,0
4c48qyovbaf8upu,cover,"You want no bag, but you want %%.",41,male,english,16,bag,0
4c48qyovbaf8upu,bike,"I want no scooter, but I want %%.",41,male,english,33,scooter,0
4c48qyovbaf8upu,books,"We want no library, but we want %%.",41,male,english,48,library,0
4c48qyovbaf8upu,music,"We want no trumpet, but we want %%.",41,male,english,26,trumpet,0
4c48qyovbaf8upu,juice,"She wants no cranberry, but she wants %%.",41,male,english,29,cranberry,0
4c48qyovbaf8upu,insect,I want a wasp and I want %%.,41,male,english,23,wasp,1
4c48qyovbaf8upu,dress,"We want no coat, but we want %%.",41,male,english,27,coat,0
4c48qyovbaf8upu,fish,They want a trout and they want %%.,41,male,english,42,trout,1
7mmv84njjkp1wjx,cool,She wants a freezer and she wants %%.,30,male,english,22,freezer,1
7mmv84njjkp1wjx,transport,We want a truck and we want %%.,30,male,english,11,truck,1
7mmv84njjkp1wjx,animal,"He wants no cat, but he wants %%.",30,male,english,18,cat,0
7mmv84njjkp1wjx,juice,We want a lemon and we want %%.,30,male,english,40,lemon,1
7mmv84njjkp1wjx,coat,"You want no broccoli, but you want %%.",30,male,english,15,broccoli,0
7mmv84njjkp1wjx,animal,"She wants no frog, but she wants %%.",30,male,english,45,frog,0
7mmv84njjkp1wjx,bird,He wants a sparrow and he wants %%.,30,male,english,41,sparrow,1
7mmv84njjkp1wjx,animal,"We want no giraffe, but we want %%.",30,male,english,35,giraffe,0
7mmv84njjkp1wjx,tv,He wants a television and he wants %%.,30,male,english,44,television,1
96sqf7enpwdbsfz,toast,"I want no toaster, but I want %%.",23,other,english,6,toaster,0
96sqf7enpwdbsfz,dinner,"I want no trout, but I want %%.",23,other,english,42,trout,0
96sqf7enpwdbsfz,love,He wants a cat and he wants %%.,23,other,english,18,cat,1
96sqf7enpwdbsfz,pet,"We want no frog, but we want %%.",23,other,english,45,frog,0
96sqf7enpwdbsfz,dam,He wants a beaver and he wants %%.,23,other,english,38,beaver,1
96sqf7enpwdbsfz,swamp,"You want no alligator, but you want %%.",23,other,english,2,alligator,0
96sqf7enpwdbsfz,tank,"He wants no goldfish, but he wants %%.",23,other,english,30,goldfish,0
96sqf7enpwdbsfz,desk,They want a chair and they want %%.,23,other,english,3,chair,1
96sqf7enpwdbsfz,chips,"You want no potato, but you want %%.",23,other,english,37,potato,0
96sqf7enpwdbsfz,lake,"She wants no swan, but she wants %%.",23,other,english,17,swan,0
96sqf7enpwdbsfz,spots,"They want no giraffe, but they want %%.",23,other,english,35,giraffe,0
96sqf7enpwdbsfz,nest,We want a sparrow and we want %%.,23,other,english,41,sparrow,1
96sqf7enpwdbsfz,book,She wants a library and she wants %%.,23,other,english,48,library,1
96sqf7enpwdbsfz,meal,"He wants no broccoli, but he wants %%.",23,other,english,15,broccoli,0
96sqf7enpwdbsfz,tank,I want a lizard and I want %%.,23,other,english,25,lizard,1
96sqf7enpwdbsfz,bees,"We want no hornet, but we want %%.",23,other,english,36,hornet,0
96sqf7enpwdbsfz,spoon,"She wants no mug, but she wants %%.",23,other,english,43,mug,0
96sqf7enpwdbsfz,scarf,He wants a coat and he wants %%.,23,other,english,27,coat,1
96sqf7enpwdbsfz,tree,"I want no cypress, but I want %%.",23,other,english,24,cypress,0
96sqf7enpwdbsfz,water,"He wants no bottle, but he wants %%.",23,other,english,39,bottle,0
96sqf7enpwdbsfz,tree,"We want no lemon, but we want %%.",23,other,english,40,lemon,0
96sqf7enpwdbsfz,fawn,She wants a deer and she wants %%.,23,other,english,12,deer,1
96sqf7enpwdbsfz,moat,They want a castle and they want %%.,23,other,english,47,castle,1
96sqf7enpwdbsfz,fare,I want a ferry and I want %%.,23,other,english,19,ferry,1
96sqf7enpwdbsfz,blood,"I want no dagger, but I want %%.",23,other,english,21,dagger,0
96sqf7enpwdbsfz,ram,They want a goat and they want %%.,23,other,english,1,goat,1
96sqf7enpwdbsfz,raven,We want a crow and we want %%.,23,other,english,34,crow,1
96sqf7enpwdbsfz,glove,They want a hawk and they want %%.,23,other,english,32,hawk,1
96sqf7enpwdbsfz,trainer,She wants a falcon and she wants %%.,23,other,english,8,falcon,1
96sqf7enpwdbsfz,orchestra,She wants a flute and she wants %%.,23,other,english,28,flute,1
96sqf7enpwdbsfz,car,"He wants no truck, but he wants %%.",23,other,english,11,truck,0
96sqf7enpwdbsfz,lake,You want a yacht and you want %%.,23,other,english,4,yacht,1
96sqf7enpwdbsfz,band,You want a trumpet and you want %%.,23,other,english,26,trumpet,1
96sqf7enpwdbsfz,pizza,She wants garlic and she wants %%.,23,other,english,14,garlic,1
96sqf7enpwdbsfz,coat,"I want no jacket, but I want %%.",23,other,english,13,jacket,0
96sqf7enpwdbsfz,show,"He wants no television, but he wants %%.",23,other,english,44,television,0
96sqf7enpwdbsfz,news,We want a radio and we want %%.,23,other,english,46,radio,1
96sqf7enpwdbsfz,pasta,"I want no sieve, but I want %%.",23,other,english,50,sieve,0
96sqf7enpwdbsfz,vegetables,"I want no corn, but I want %%.",23,other,english,7,corn,0
96sqf7enpwdbsfz,turkey,"They want no cranberry, but they want %%.",23,other,english,29,cranberry,0
96sqf7enpwdbsfz,pants,You want a shirt and you want %%.,23,other,english,10,shirt,1
96sqf7enpwdbsfz,blouse,You want a dress and you want %%.,23,other,english,20,dress,1
96sqf7enpwdbsfz,egg,She wants a goose and she wants %%.,23,other,english,5,goose,1
96sqf7enpwdbsfz,skates,I want a scooter and I want %%.,23,other,english,33,scooter,1
96sqf7enpwdbsfz,dishwasher,We want an oven and we want %%.,23,other,english,31,oven,1
96sqf7enpwdbsfz,trees,"We want no poplar, but we want %%.",23,other,english,49,poplar,0
96sqf7enpwdbsfz,fridge,He wants a freezer and he wants %%.,23,other,english,22,freezer,1
96sqf7enpwdbsfz,box,"I want no bag, but I want %%.",23,other,english,16,bag,0
amwvwj1zfmqvtcl,lorry,"They want no truck, but they want %%.",48,male,english,11,truck,0
amwvwj1zfmqvtcl,animal,He wants a deer and he wants %%.,48,male,english,12,deer,1
amwvwj1zfmqvtcl,book,"She wants no library, but she wants %%.",48,male,english,48,library,0
amwvwj1zfmqvtcl,bird,She wants a falcon and she wants %%.,48,male,english,8,falcon,1
amwvwj1zfmqvtcl,table,"I want no chair, but I want %%.",48,male,english,3,chair,0
amwvwj1zfmqvtcl,pickle,"They want no garlic, but they want %%.",48,male,english,14,garlic,0
amwvwj1zfmqvtcl,snake,"He wants no lizard, but he wants %%.",48,male,english,25,lizard,0
amwvwj1zfmqvtcl,frock,We want a dress and we want %%.,48,male,english,20,dress,1
amwvwj1zfmqvtcl,account,"They want no cypress, but they want %%.",48,male,english,24,cypress,0
amwvwj1zfmqvtcl,simple,"I want no poplar, but I want %%.",48,male,english,49,poplar,0
amwvwj1zfmqvtcl,car,They want a bus and they want %%.,48,male,english,9,bus,1
amwvwj1zfmqvtcl,cake,He wants an oven and he wants %%.,48,male,english,31,oven,1
amwvwj1zfmqvtcl,song,You want a radio and you want %%.,48,male,english,46,radio,1
amwvwj1zfmqvtcl,shirt,We want a coat and we want %%.,48,male,english,27,coat,1
amwvwj1zfmqvtcl,grass,She wants a giraffe and she wants %%.,48,male,english,35,giraffe,1
amwvwj1zfmqvtcl,cup,"I want no mug, but I want %%.",48,male,english,43,mug,0
amwvwj1zfmqvtcl,honey,You want a hornet and you want %%.,48,male,english,36,hornet,1
amwvwj1zfmqvtcl,water,You want a bottle and you want %%.,48,male,english,39,bottle,1
amwvwj1zfmqvtcl,fish,"I want no goldfish, but I want %%.",48,male,english,30,goldfish,0
amwvwj1zfmqvtcl,pant,"We want no shirt, but we want %%.",48,male,english,10,shirt,0
amwvwj1zfmqvtcl,maize,"She wants no corn, but she wants %%.",48,male,english,7,corn,0
amwvwj1zfmqvtcl,elephant,You want a trumpet and you want %%.,48,male,english,26,trumpet,1
amwvwj1zfmqvtcl,movie,I want a television and I want %%.,48,male,english,44,television,1
amwvwj1zfmqvtcl,goose,"We want no swan, but we want %%.",48,male,english,17,swan,0
amwvwj1zfmqvtcl,pizza,"He wants no broccoli, but he wants %%.",48,male,english,15,broccoli,0
amwvwj1zfmqvtcl,meat,"They want no goat, but they want %%.",48,male,english,1,goat,0
amwvwj1zfmqvtcl,juice,You want a lemon and you want %%.,48,male,english,40,lemon,1
amwvwj1zfmqvtcl,chicken,"You want no trout, but you want %%.",48,male,english,42,trout,0
amwvwj1zfmqvtcl,duck,They want a hawk and they want %%.,48,male,english,32,hawk,1
amwvwj1zfmqvtcl,ocean,"We want no alligator, but we want %%.",48,male,english,2,alligator,0
amwvwj1zfmqvtcl,tree,"They want no beaver, but they want %%.",48,male,english,38,beaver,0
amwvwj1zfmqvtcl,sail,"We want no yacht, but we want %%.",48,male,english,4,yacht,0
amwvwj1zfmqvtcl,flour,I want a sieve and I want %%.,48,male,english,50,sieve,1
amwvwj1zfmqvtcl,bike,I want a scooter and I want %%.,48,male,english,33,scooter,1
amwvwj1zfmqvtcl,purse,She wants a bag and she wants %%.,48,male,english,16,bag,1
amwvwj1zfmqvtcl,chips,You want a potato and you want %%.,48,male,english,37,potato,1
amwvwj1zfmqvtcl,dress,"She wants no jacket, but she wants %%.",48,male,english,13,jacket,0
amwvwj1zfmqvtcl,sting,"We want no wasp, but we want %%.",48,male,english,23,wasp,0
amwvwj1zfmqvtcl,parrot,"He wants no crow, but he wants %%.",48,male,english,34,crow,0
amwvwj1zfmqvtcl,duck,I want a goose and I want %%.,48,male,english,5,goose,1
amwvwj1zfmqvtcl,kite,She wants a sparrow and she wants %%.,48,male,english,41,sparrow,1
amwvwj1zfmqvtcl,ice,"We want no freezer, but we want %%.",48,male,english,22,freezer,0
amwvwj1zfmqvtcl,bread,"We want no toaster, but we want %%.",48,male,english,6,toaster,0
o48wxo21xhkn0vo,stove,We want a freezer and we want %%.,44,female,english,22,freezer,1
o48wxo21xhkn0vo,eagle,"I want no hawk, but I want %%.",44,female,english,32,hawk,0
o48wxo21xhkn0vo,turtle,They want a frog and they want %%.,44,female,english,45,frog,1
o48wxo21xhkn0vo,pants,"You want no shirt, but you want %%.",44,female,english,10,shirt,0
o48wxo21xhkn0vo,tuba,I want a flute and I want %%.,44,female,english,28,flute,1
o48wxo21xhkn0vo,oak,I want a cypress and I want %%.,44,female,english,24,cypress,1
o48wxo21xhkn0vo,sweater,"We want no jacket, but we want %%.",44,female,english,13,jacket,0
o48wxo21xhkn0vo,museum,"We want no library, but we want %%.",44,female,english,48,library,0
o48wxo21xhkn0vo,bus,"You want no ferry, but you want %%.",44,female,english,19,ferry,0
o48wxo21xhkn0vo,lime,"They want no lemon, but they want %%.",44,female,english,40,lemon,0
o48wxo21xhkn0vo,wasp,"They want no hornet, but they want %%.",44,female,english,36,hornet,0
o48wxo21xhkn0vo,elephant,"He wants no giraffe, but he wants %%.",44,female,english,35,giraffe,0
o48wxo21xhkn0vo,sunfish,"She wants no goldfish, but she wants %%.",44,female,english,30,goldfish,0
o48wxo21xhkn0vo,beans,They want corn and they want %%.,44,female,english,7,corn,1
o48wxo21xhkn0vo,can,"We want no bottle, but we want %%.",44,female,english,39,bottle,0
o48wxo21xhkn0vo,otter,He wants a beaver and he wants %%.,44,female,english,38,beaver,1
o48wxo21xhkn0vo,microwave,I want a toaster and I want %%.,44,female,english,6,toaster,1
o48wxo21xhkn0vo,duck,"She wants no swan, but she wants %%.",44,female,english,17,swan,0
o48wxo21xhkn0vo,dog,I want a cat and I want %%.,44,female,english,18,cat,1
o48wxo21xhkn0vo,cup,"He wants no mug, but he wants %%.",44,female,english,43,mug,0
o48wxo21xhkn0vo,taxi,She wants a bus and she wants %%.,44,female,english,9,bus,1
o48wxo21xhkn0vo,radio,She wants a television and she wants %%.,44,female,english,44,television,1
o48wxo21xhkn0vo,knight,She wants a castle and she wants %%.,44,female,english,47,castle,1
o48wxo21xhkn0vo,meat,He wants a potato and he wants %%.,44,female,english,37,potato,1
o48wxo21xhkn0vo,suit,"She wants no dress, but she wants %%.",44,female,english,20,dress,0
o48wxo21xhkn0vo,crocodile,"He wants no alligator, but he wants %%.",44,female,english,2,alligator,0
o48wxo21xhkn0vo,couch,"They want no chair, but they want %%.",44,female,english,3,chair,0
o48wxo21xhkn0vo,pigeon,They want a crow and they want %%.,44,female,english,34,crow,1
o48wxo21xhkn0vo,box,I want a bag and I want %%.,44,female,english,16,bag,1
o48wxo21xhkn0vo,bee,We want a wasp and we want %%.,44,female,english,23,wasp,1
o48wxo21xhkn0vo,bass,"He wants no trout, but he wants %%.",44,female,english,42,trout,0
o48wxo21xhkn0vo,moose,"You want no deer, but you want %%.",44,female,english,12,deer,0
o48wxo21xhkn0vo,tuba,"She wants no trumpet, but she wants %%.",44,female,english,26,trumpet,0
o48wxo21xhkn0vo,onion,"He wants no garlic, but he wants %%.",44,female,english,14,garlic,0
o48wxo21xhkn0vo,stove,We want an oven and we want %%.,44,female,english,31,oven,1
o48wxo21xhkn0vo,sweater,I want a coat and I want %%.,44,female,english,27,coat,1
o48wxo21xhkn0vo,cup,"She wants no sieve, but she wants %%.",44,female,english,50,sieve,0
o48wxo21xhkn0vo,bike,"They want no scooter, but they want %%.",44,female,english,33,scooter,0
o48wxo21xhkn0vo,frog,"He wants no lizard, but he wants %%.",44,female,english,25,lizard,0
o48wxo21xhkn0vo,pineapple,We want a cranberry and we want %%.,44,female,english,29,cranberry,1
o48wxo21xhkn0vo,knife,She wants a dagger and she wants %%.,44,female,english,21,dagger,1
o48wxo21xhkn0vo,car,"I want no truck, but I want %%.",44,female,english,11,truck,0
o48wxo21xhkn0vo,oak,"They want no poplar, but they want %%.",44,female,english,49,poplar,0
o48wxo21xhkn0vo,eagle,We want a falcon and we want %%.,44,female,english,8,falcon,1
o48wxo21xhkn0vo,pig,We want a goat and we want %%.,44,female,english,1,goat,1
o48wxo21xhkn0vo,ducks,"She wants no goose, but she wants %%.",44,female,english,5,goose,0
o48wxo21xhkn0vo,television,I want a radio and I want %%.,44,female,english,46,radio,1
fuj4ggdf3bx6ue7,collar,"You want no cat, but you want %%.",47,female,english,18,cat,0
fuj4ggdf3bx6ue7,honey,I want a wasp and I want %%.,47,female,english,23,wasp,1
fuj4ggdf3bx6ue7,milk,You want a goat and you want %%.,47,female,english,1,goat,1
fuj4ggdf3bx6ue7,bike,I want a falcon and I want %%.,47,female,english,8,falcon,1
fuj4ggdf3bx6ue7,car,You want a poplar and you want %%.,47,female,english,49,poplar,1
fuj4ggdf3bx6ue7,petrol,They want a scooter and they want %%.,47,female,english,33,scooter,1
fuj4ggdf3bx6ue7,road,"They want no bus, but they want %%.",47,female,english,9,bus,0
fuj4ggdf3bx6ue7,water,"They want no goldfish, but they want %%.",47,female,english,30,goldfish,0
fuj4ggdf3bx6ue7,pond,She wants a frog and she wants %%.,47,female,english,45,frog,1
fuj4ggdf3bx6ue7,music,We want a radio and we want %%.,47,female,english,46,radio,1
fuj4ggdf3bx6ue7,gun,I want a deer and I want %%.,47,female,english,12,deer,1
fuj4ggdf3bx6ue7,cake,"You want no oven, but you want %%.",47,female,english,31,oven,0
fuj4ggdf3bx6ue7,fight,"We want no dagger, but we want %%.",47,female,english,21,dagger,0
fuj4ggdf3bx6ue7,fly,"We want no lizard, but we want %%.",47,female,english,25,lizard,0
fuj4ggdf3bx6ue7,popcorn,"She wants no corn, but she wants %%.",47,female,english,7,corn,0
fuj4ggdf3bx6ue7,dish,"We want no broccoli, but we want %%.",47,female,english,15,broccoli,0
fuj4ggdf3bx6ue7,program,"He wants no television, but he wants %%.",47,female,english,44,television,0
fuj4ggdf3bx6ue7,table,"I want no chair, but I want %%.",47,female,english,3,chair,0
fuj4ggdf3bx6ue7,dog,"You want no beaver, but you want %%.",47,female,english,38,beaver,0
fuj4ggdf3bx6ue7,rain,"You want no coat, but you want %%.",47,female,english,27,coat,0
fuj4ggdf3bx6ue7,juice,"She wants no lemon, but she wants %%.",47,female,english,40,lemon,0
fuj4ggdf3bx6ue7,ginger,I want garlic and I want %%.,47,female,english,14,garlic,1
fuj4ggdf3bx6ue7,water,She wants a sieve and she wants %%.,47,female,english,50,sieve,1
fuj4ggdf3bx6ue7,music,We want a flute and we want %%.,47,female,english,28,flute,1
fuj4ggdf3bx6ue7,van,"We want no truck, but we want %%.",47,female,english,11,truck,0
fuj4ggdf3bx6ue7,chips,"They want no potato, but they want %%.",47,female,english,37,potato,0
fuj4ggdf3bx6ue7,eagle,"She wants no sparrow, but she wants %%.",47,female,english,41,sparrow,0
fuj4ggdf3bx6ue7,flute,You want a trumpet and you want %%.,47,female,english,26,trumpet,1
fuj4ggdf3bx6ue7,sparrow,"I want no crow, but I want %%.",47,female,english,34,crow,0
fuj4ggdf3bx6ue7,function,We want a dress and we want %%.,47,female,english,20,dress,1
fuj4ggdf3bx6ue7,water,I want a mug and I want %%.,47,female,english,43,mug,1
fuj4ggdf3bx6ue7,pack,"I want no bag, but I want %%.",47,female,english,16,bag,0
fuj4ggdf3bx6ue7,ride,He wants a yacht and he wants %%.,47,female,english,4,yacht,1
fuj4ggdf3bx6ue7,gloves,"I want no jacket, but I want %%.",47,female,english,13,jacket,0
fuj4ggdf3bx6ue7,zoo,I want a giraffe and I want %%.,47,female,english,35,giraffe,1
fuj4ggdf3bx6ue7,cool,"They want no ferry, but they want %%.",47,female,english,19,ferry,0
fuj4ggdf3bx6ue7,t-shirt,"He wants no shirt, but he wants %%.",47,female,english,10,shirt,0
fuj4ggdf3bx6ue7,crocodile,We want an alligator and we want %%.,47,female,english,2,alligator,1
fuj4ggdf3bx6ue7,book,She wants a library and she wants %%.,47,female,english,48,library,1
fuj4ggdf3bx6ue7,bread,"They want no toaster, but they want %%.",47,female,english,6,toaster,0
fuj4ggdf3bx6ue7,ladder,"You want no hornet, but you want %%.",47,female,english,36,hornet,0
fuj4ggdf3bx6ue7,room,They want a castle and they want %%.,47,female,english,47,castle,1
fuj4ggdf3bx6ue7,car,I want a cranberry and I want %%.,47,female,english,29,cranberry,1
fuj4ggdf3bx6ue7,land,"She wants no cypress, but she wants %%.",47,female,english,24,cypress,0
fuj4ggdf3bx6ue7,crow,"He wants no swan, but he wants %%.",47,female,english,17,swan,0
fuj4ggdf3bx6ue7,rat,They want a trout and they want %%.,47,female,english,42,trout,1
fuj4ggdf3bx6ue7,water,"I want no bottle, but I want %%.",47,female,english,39,bottle,0
f5sz3nh1tm8ob14,chips,"She wants no potato, but she wants %%.",38,male,english,37,potato,0
f5sz3nh1tm8ob14,flying,"We want no sparrow, but we want %%.",38,male,english,41,sparrow,0
f5sz3nh1tm8ob14,juice,"You want no toaster, but you want %%.",38,male,english,6,toaster,0
f5sz3nh1tm8ob14,king,He wants a castle and he wants %%.,38,male,english,47,castle,1
f5sz3nh1tm8ob14,rain,"I want no coat, but I want %%.",38,male,english,27,coat,0
f5sz3nh1tm8ob14,books,"He wants no bag, but he wants %%.",38,male,english,16,bag,0
f5sz3nh1tm8ob14,way,He wants a trout and he wants %%.,38,male,english,42,trout,1
f5sz3nh1tm8ob14,run,"They want no deer, but they want %%.",38,male,english,12,deer,0
f5sz3nh1tm8ob14,sound,"He wants no lizard, but he wants %%.",38,male,english,25,lizard,0
f5sz3nh1tm8ob14,fly,"We want no swan, but we want %%.",38,male,english,17,swan,0
f5sz3nh1tm8ob14,drive,"She wants no truck, but she wants %%.",38,male,english,11,truck,0
f5sz3nh1tm8ob14,water,"She wants no cypress, but she wants %%.",38,male,english,24,cypress,0
f5sz3nh1tm8ob14,sound,"She wants no frog, but she wants %%.",38,male,english,45,frog,0
f5sz3nh1tm8ob14,nice,"She wants no sieve, but she wants %%.",38,male,english,50,sieve,0
f5sz3nh1tm8ob14,ice,"You want no freezer, but you want %%.",38,male,english,22,freezer,0
f5sz3nh1tm8ob14,news,"He wants no television, but he wants %%.",38,male,english,44,television,0
f5sz3nh1tm8ob14,rich,"She wants no poplar, but she wants %%.",38,male,english,49,poplar,0
f5sz3nh1tm8ob14,juice,She wants a lemon and she wants %%.,38,male,english,40,lemon,1
f5sz3nh1tm8ob14,kill,They want a dagger and they want %%.,38,male,english,21,dagger,1
f5sz3nh1tm8ob14,fly,"We want no hawk, but we want %%.",38,male,english,32,hawk,0
f5sz3nh1tm8ob14,height,"I want no giraffe, but I want %%.",38,male,english,35,giraffe,0
f5sz3nh1tm8ob14,water,You want a mug and you want %%.,38,male,english,43,mug,1
f5sz3nh1tm8ob14,coat,"I want no goat, but I want %%.",38,male,english,1,goat,0
f5sz3nh1tm8ob14,water,He wants a bottle and he wants %%.,38,male,english,39,bottle,1
f5sz3nh1tm8ob14,journey,"She wants no bus, but she wants %%.",38,male,english,9,bus,0
f5sz3nh1tm8ob14,cloth,She wants a shirt and she wants %%.,38,male,english,10,shirt,1
f5sz3nh1tm8ob14,cloth,You want a jacket and you want %%.,38,male,english,13,jacket,1
f5sz3nh1tm8ob14,fly,"We want no crow, but we want %%.",38,male,english,34,crow,0
f5sz3nh1tm8ob14,travel,"You want no ferry, but you want %%.",38,male,english,19,ferry,0
f5sz3nh1tm8ob14,water,"They want no alligator, but they want %%.",38,male,english,2,alligator,0
f5sz3nh1tm8ob14,journey,"You want no yacht, but you want %%.",38,male,english,4,yacht,0
f5sz3nh1tm8ob14,ride,They want a scooter and they want %%.,38,male,english,33,scooter,1
f5sz3nh1tm8ob14,books,She wants a library and she wants %%.,38,male,english,48,library,1
f5sz3nh1tm8ob14,pet,"I want no cat, but I want %%.",38,male,english,18,cat,0
f5sz3nh1tm8ob14,like,They want a goldfish and they want %%.,38,male,english,30,goldfish,1
f5sz3nh1tm8ob14,duck,"They want no goose, but they want %%.",38,male,english,5,goose,0
f5sz3nh1tm8ob14,cloth,"You want no dress, but you want %%.",38,male,english,20,dress,0
f5sz3nh1tm8ob14,bird,We want a falcon and we want %%.,38,male,english,8,falcon,1
f5sz3nh1tm8ob14,true,He wants a hornet and he wants %%.,38,male,english,36,hornet,1
f5sz3nh1tm8ob14,news,She wants a radio and she wants %%.,38,male,english,46,radio,1
f5sz3nh1tm8ob14,true,"You want no wasp, but you want %%.",38,male,english,23,wasp,0
f5sz3nh1tm8ob14,true,"I want no garlic, but I want %%.",38,male,english,14,garlic,0
f5sz3nh1tm8ob14,favor,You want a beaver and you want %%.,38,male,english,38,beaver,1
muq6d5vmxok6mgq,yes,You want a crow and you want %%.,30,male,englis,34,crow,1
muq6d5vmxok6mgq,sweet,"They want no lemon, but they want %%.",30,male,englis,40,lemon,0
muq6d5vmxok6mgq,yes,He wants a sieve and he wants %%.,30,male,englis,50,sieve,1
muq6d5vmxok6mgq,good,"He wants no chair, but he wants %%.",30,male,englis,3,chair,0
muq6d5vmxok6mgq,good,"You want no poplar, but you want %%.",30,male,englis,49,poplar,0
muq6d5vmxok6mgq,yes,You want a deer and you want %%.,30,male,englis,12,deer,1
muq6d5vmxok6mgq,nice,She wants corn and she wants %%.,30,male,englis,7,corn,1
muq6d5vmxok6mgq,yes,He wants an alligator and he wants %%.,30,male,englis,2,alligator,1
muq6d5vmxok6mgq,nice,"He wants no bus, but he wants %%.",30,male,englis,9,bus,0
muq6d5vmxok6mgq,ok,She wants a library and she wants %%.,30,male,englis,48,library,1
muq6d5vmxok6mgq,buy,"I want no radio, but I want %%.",30,male,englis,46,radio,0
muq6d5vmxok6mgq,nice,"We want no shirt, but we want %%.",30,male,englis,10,shirt,0
muq6d5vmxok6mgq,sweet,She wants a lizard and she wants %%.,30,male,englis,25,lizard,1
muq6d5vmxok6mgq,nice,"We want no flute, but we want %%.",30,male,englis,28,flute,0
muq6d5vmxok6mgq,ok,"You want no potato, but you want %%.",30,male,englis,37,potato,0
muq6d5vmxok6mgq,buy,"I want no trumpet, but I want %%.",30,male,englis,26,trumpet,0
muq6d5vmxok6mgq,nice,They want a jacket and they want %%.,30,male,englis,13,jacket,1
muq6d5vmxok6mgq,ok,"He wants no freezer, but he wants %%.",30,male,englis,22,freezer,0
muq6d5vmxok6mgq,ok,"We want no beaver, but we want %%.",30,male,englis,38,beaver,0
muq6d5vmxok6mgq,yes,"I want no cypress, but I want %%.",30,male,englis,24,cypress,0
muq6d5vmxok6mgq,yes,He wants a goldfish and he wants %%.,30,male,englis,30,goldfish,1
muq6d5vmxok6mgq,buy,"She wants no cat, but she wants %%.",30,male,englis,18,cat,0
muq6d5vmxok6mgq,buy,"We want no falcon, but we want %%.",30,male,englis,8,falcon,0
muq6d5vmxok6mgq,sweet,"We want no goat, but we want %%.",30,male,englis,1,goat,0
muq6d5vmxok6mgq,cer,We want a yacht and we want %%.,30,male,englis,4,yacht,1
muq6d5vmxok6mgq,sweet,"He wants no broccoli, but he wants %%.",30,male,englis,15,broccoli,0
muq6d5vmxok6mgq,nice,You want a ferry and you want %%.,30,male,englis,19,ferry,1
muq6d5vmxok6mgq,sweet,I want a wasp and I want %%.,30,male,englis,23,wasp,1
muq6d5vmxok6mgq,nice,"We want no scooter, but we want %%.",30,male,englis,33,scooter,0
muq6d5vmxok6mgq,queen,"He wants no bag, but he wants %%.",30,male,englis,16,bag,0
y3ejeprc0muwtt5,water,"He wants no bottle, but he wants %%.",26,male,english,39,bottle,0
y3ejeprc0muwtt5,ship,"I want no yacht, but I want %%.",26,male,english,4,yacht,0
y3ejeprc0muwtt5,dog,"He wants no cat, but he wants %%.",26,male,english,18,cat,0
y3ejeprc0muwtt5,cat,You want a giraffe and you want %%.,26,male,english,35,giraffe,1
y3ejeprc0muwtt5,book,She wants a bag and she wants %%.,26,male,english,16,bag,1
y3ejeprc0muwtt5,bird,I want a trout and I want %%.,26,male,english,42,trout,1
y3ejeprc0muwtt5,rat,"She wants no frog, but she wants %%.",26,male,english,45,frog,0
y3ejeprc0muwtt5,vessel,I want an oven and I want %%.,26,male,english,31,oven,1
y3ejeprc0muwtt5,dog,"She wants no deer, but she wants %%.",26,male,english,12,deer,0
y3ejeprc0muwtt5,oven,I want a toaster and I want %%.,26,male,english,6,toaster,1
y3ejeprc0muwtt5,school,They want a library and they want %%.,26,male,english,48,library,1
y3ejeprc0muwtt5,bug,I want a hornet and I want %%.,26,male,english,36,hornet,1
y3ejeprc0muwtt5,carrot,"We want no broccoli, but we want %%.",26,male,english,15,broccoli,0
y3ejeprc0muwtt5,frog,"We want no alligator, but we want %%.",26,male,english,2,alligator,0
y3ejeprc0muwtt5,van,He wants a bus and he wants %%.,26,male,english,9,bus,1
y3ejeprc0muwtt5,bike,We want a scooter and we want %%.,26,male,english,33,scooter,1
y3ejeprc0muwtt5,tomato,"You want no potato, but you want %%.",26,male,english,37,potato,0
y3ejeprc0muwtt5,fridge,You want a freezer and you want %%.,26,male,english,22,freezer,1
y3ejeprc0muwtt5,wheat,You want corn and you want %%.,26,male,english,7,corn,1
y3ejeprc0muwtt5,eagle,You want a hawk and you want %%.,26,male,english,32,hawk,1
y3ejeprc0muwtt5,radio,I want a television and I want %%.,26,male,english,44,television,1
y3ejeprc0muwtt5,table,"He wants no chair, but he wants %%.",26,male,english,3,chair,0
y3ejeprc0muwtt5,bee,He wants a wasp and he wants %%.,26,male,english,23,wasp,1
y3ejeprc0muwtt5,strawberry,"You want no cranberry, but you want %%.",26,male,english,29,cranberry,0
y3ejeprc0muwtt5,guitar,They want a flute and they want %%.,26,male,english,28,flute,1
y3ejeprc0muwtt5,duck,"He wants no swan, but he wants %%.",26,male,english,17,swan,0
y3ejeprc0muwtt5,guitar,"I want no trumpet, but I want %%.",26,male,english,26,trumpet,0
y3ejeprc0muwtt5,net,"You want no sieve, but you want %%.",26,male,english,50,sieve,0
y3ejeprc0muwtt5,sword,"We want no dagger, but we want %%.",26,male,english,21,dagger,0
