Subject,Answer,Sentence,Age,Gender,Language,Item,Noun,Polarity
fg2v24t9rx0jfhs,rider,They see a scooter and they see %%.,33,male,english,33,scooter,1
fg2v24t9rx0jfhs,plug,I see a radio and I see %%.,33,male,english,46,radio,1
fg2v24t9rx0jfhs,peeler,"We see no potato, but we see %%.",33,male,english,37,potato,0
fg2v24t9rx0jfhs,skirt,"They see no dress, but they see %%.",33,male,english,20,dress,0
fg2v24t9rx0jfhs,trumpet,They see a flute and they see %%.,33,male,english,28,flute,1
fg2v24t9rx0jfhs,coffee,They see a mug and they see %%.,33,male,english,43,mug,1
fg2v24t9rx0jfhs,swamp,"You see no alligator, but you see %%.",33,male,english,2,alligator,0
fg2v24t9rx0jfhs,nest,We see a wasp and we see %%.,33,male,english,23,wasp,1
fg2v24t9rx0jfhs,kitchen,You see a sieve and you see %%.,33,male,english,50,sieve,1
fg2v24t9rx0jfhs,sheep,"I see no goat, but I see %%.",33,male,english,1,goat,0
fg2v24t9rx0jfhs,trees,They see a deer and they see %%.,33,male,english,12,deer,1
fg2v24t9rx0jfhs,criminal,He sees a dagger and he sees %%.,33,male,english,21,dagger,1
fg2v24t9rx0jfhs,trees,I see a crow and I see %%.,33,male,english,34,crow,1
fg2v24t9rx0jfhs,shit,"He sees no coat, but he sees %%.",33,male,english,27,coat,0
fg2v24t9rx0jfhs,flute,"We see no trumpet, but we see %%.",33,male,english,26,trumpet,0
fg2v24t9rx0jfhs,bass,"I see no trout, but I see %%.",33,male,english,42,trout,0
fg2v24t9rx0jfhs,wallet,"He sees no bag, but he sees %%.",33,male,english,16,bag,0
fg2v24t9rx0jfhs,blender,"We see no toaster, but we see %%.",33,male,english,6,toaster,0
fg2v24t9rx0jfhs,tower,I see a castle and I see %%.,33,male,english,47,castle,1
fg2v24t9rx0jfhs,toad,"I see no frog, but I see %%.",33,male,english,45,frog,0
fg2v24t9rx0jfhs,water,He sees a ferry and he sees %%.,33,male,english,19,ferry,1
fg2v24t9rx0jfhs,dog,"We see no cat, but we see %%.",33,male,english,18,cat,0
fg2v24t9rx0jfhs,water,I see a yacht and I see %%.,33,male,english,4,yacht,1
fg2v24t9rx0jfhs,shirt,"You see no jacket, but you see %%.",33,male,english,13,jacket,0
fg2v24t9rx0jfhs,kitchen,I see a freezer and I see %%.,33,male,english,22,freezer,1
fg2v24t9rx0jfhs,radio,"She sees no television, but she sees %%.",33,male,english,44,television,0
fg2v24t9rx0jfhs,drinks,They see a bottle and they see %%.,33,male,english,39,bottle,1
fg2v24t9rx0jfhs,trees,"She sees no beaver, but she sees %%.",33,male,english,38,beaver,0
fg2v24t9rx0jfhs,peas,"We see no corn, but we see %%.",33,male,english,7,corn,0
fg2v24t9rx0jfhs,maples,"She sees no cypress, but she sees %%.",33,male,english,24,cypress,0
fg2v24t9rx0jfhs,carrots,"She sees no broccoli, but she sees %%.",33,male,english,15,broccoli,0
fg2v24t9rx0jfhs,herbs,"We see no garlic, but we see %%.",33,male,english,14,garlic,0
fg2v24t9rx0jfhs,maple,"He sees no poplar, but he sees %%.",33,male,english,49,poplar,0
fg2v24t9rx0jfhs,toaster,"We see no oven, but we see %%.",33,male,english,31,oven,0
fg2v24t9rx0jfhs,blueberries,They see a cranberry and they see %%.,33,male,english,29,cranberry,1
fg2v24t9rx0jfhs,limes,"We see no lemon, but we see %%.",33,male,english,40,lemon,0
fg2v24t9rx0jfhs,duck,"I see no swan, but I see %%.",33,male,english,17,swan,0
fg2v24t9rx0jfhs,nest,He sees a hornet and he sees %%.,33,male,english,36,hornet,1
fg2v24t9rx0jfhs,cars,"I see no truck, but I see %%.",33,male,english,11,truck,0
fg2v24t9rx0jfhs,lions,We see a giraffe and we see %%.,33,male,english,35,giraffe,1
fg2v24t9rx0jfhs,insects,We see a lizard and we see %%.,33,male,english,25,lizard,1
fg2v24t9rx0jfhs,pigeons,"She sees no hawk, but she sees %%.",33,male,english,32,hawk,0
fg2v24t9rx0jfhs,shop,"He sees no library, but he sees %%.",33,male,english,48,library,0
fg2v24t9rx0jfhs,duck,"They see no goose, but they see %%.",33,male,english,5,goose,0
fg2v24t9rx0jfhs,pants,I see a shirt and I see %%.,33,male,english,10,shirt,1
fg2v24t9rx0jfhs,pigeons,"I see no sparrow, but I see %%.",33,male,english,41,sparrow,0
bgqjsjbe88canvr,table,She sees a chair and she sees %%.,41,male,english,3,chair,1
bgqjsjbe88canvr,lime,She sees a lemon and she sees %%.,41,male,english,40,lemon,1
bgqjsjbe88canvr,pants,"You see no dress, but you see %%.",41,male,english,20,dress,0
bgqjsjbe88canvr,egg,I see a goose and I see %%.,41,male,english,5,goose,1
bgqjsjbe88canvr,shack,"You see no castle, but you see %%.",41,male,english,47,castle,0
bgqjsjbe88canvr,bowl,"I see no sieve, but I see %%.",41,male,english,50,sieve,0
bgqjsjbe88canvr,stove,He sees an oven and he sees %%.,41,male,english,31,oven,1
bgqjsjbe88canvr,cup,"You see no bottle, but you see %%.",41,male,english,39,bottle,0
bgqjsjbe88canvr,bee,"She sees no hornet, but she sees %%.",41,male,english,36,hornet,0
bgqjsjbe88canvr,soybeans,"She sees no corn, but she sees %%.",41,male,english,7,corn,0
bgqjsjbe88canvr,bass,"She sees no trout, but she sees %%.",41,male,english,42,trout,0
bgqjsjbe88canvr,machete,"She sees no dagger, but she sees %%.",41,male,english,21,dagger,0
bgqjsjbe88canvr,onion,"She sees no potato, but she sees %%.",41,male,english,37,potato,0
bgqjsjbe88canvr,carrots,She sees broccoli and she sees %%.,41,male,english,15,broccoli,1
bgqjsjbe88canvr,rabbit,She sees a hawk and she sees %%.,41,male,english,32,hawk,1
bgqjsjbe88canvr,car,"We see no bus, but we see %%.",41,male,english,9,bus,0
bgqjsjbe88canvr,car,"We see no truck, but we see %%.",41,male,english,11,truck,0
bgqjsjbe88canvr,dam,We see a beaver and we see %%.,41,male,english,38,beaver,1
bgqjsjbe88canvr,cow,"He sees no goat, but he sees %%.",41,male,english,1,goat,0
bgqjsjbe88canvr,oak,"They see no cypress, but they see %%.",41,male,english,24,cypress,0
bgqjsjbe88canvr,radio,They see a television and they see %%.,41,male,english,44,television,1
bgqjsjbe88canvr,nest,I see a wasp and I see %%.,41,male,english,23,wasp,1
bgqjsjbe88canvr,scarf,I see a coat and I see %%.,41,male,english,27,coat,1
bgqjsjbe88canvr,pants,"You see no shirt, but you see %%.",41,male,english,10,shirt,0
bgqjsjbe88canvr,saucer,They see a mug and they see %%.,41,male,english,43,mug,1
bgqjsjbe88canvr,coat,You see a jacket and you see %%.,41,male,english,13,jacket,1
bgqjsjbe88canvr,sparrow,We see a falcon and we see %%.,41,male,english,8,falcon,1
bgqjsjbe88canvr,lion,I see a giraffe and I see %%.,41,male,english,35,giraffe,1
bgqjsjbe88canvr,bread,You see a toaster and you see %%.,41,male,english,6,toaster,1
bgqjsjbe88canvr,finch,We see a sparrow and we see %%.,41,male,english,41,sparrow,1
bgqjsjbe88canvr,purse,She sees a bag and she sees %%.,41,male,english,16,bag,1
bgqjsjbe88canvr,birch,They see a poplar and they see %%.,41,male,english,49,poplar,1
bgqjsjbe88canvr,television,She sees a radio and she sees %%.,41,male,english,46,radio,1
bgqjsjbe88canvr,goose,"He sees no swan, but he sees %%.",41,male,english,17,swan,0
bgqjsjbe88canvr,bicycle,"You see no scooter, but you see %%.",41,male,english,33,scooter,0
bgqjsjbe88canvr,barge,I see a ferry and I see %%.,41,male,english,19,ferry,1
bgqjsjbe88canvr,chives,He sees garlic and he sees %%.,41,male,english,14,garlic,1
bgqjsjbe88canvr,grape,"He sees no cranberry, but he sees %%.",41,male,english,29,cranberry,0
bgqjsjbe88canvr,snake,She sees a lizard and she sees %%.,41,male,english,25,lizard,1
bgqjsjbe88canvr,dog,They see a cat and they see %%.,41,male,english,18,cat,1
bgqjsjbe88canvr,fawn,They see a deer and they see %%.,41,male,english,12,deer,1
bgqjsjbe88canvr,snake,"She sees no alligator, but she sees %%.",41,male,english,2,alligator,0
bgqjsjbe88canvr,dinghy,"He sees no yacht, but he sees %%.",41,male,english,4,yacht,0
bgqjsjbe88canvr,refrigerator,"They see no freezer, but they see %%.",41,male,english,22,freezer,0
bgqjsjbe88canvr,trombone,She sees a trumpet and she sees %%.,41,male,english,26,trumpet,1
bgqjsjbe88canvr,raven,"He sees no crow, but he sees %%.",41,male,english,34,crow,0
5kyjpd8jxozmbw6,river,She sees a ferry and she sees %%.,26,female,english,19,ferry,1
5kyjpd8jxozmbw6,mountain,We see a trout and we see %%.,26,female,english,42,trout,1
5kyjpd8jxozmbw6,honey,He sees a wasp and he sees %%.,26,female,english,23,wasp,1
5kyjpd8jxozmbw6,tomato,"She sees no potato, but she sees %%.",26,female,english,37,potato,0
5kyjpd8jxozmbw6,dream,"She sees no deer, but she sees %%.",26,female,english,12,deer,0
5kyjpd8jxozmbw6,tree,You see a cranberry and you see %%.,26,female,english,29,cranberry,1
5kyjpd8jxozmbw6,clam,"You see no bus, but you see %%.",26,female,english,9,bus,0
5kyjpd8jxozmbw6,water,I see an alligator and I see %%.,26,female,english,2,alligator,1
5kyjpd8jxozmbw6,men,"You see no cypress, but you see %%.",26,female,english,24,cypress,0
5kyjpd8jxozmbw6,cow,"She sees no falcon, but she sees %%.",26,female,english,8,falcon,0
5kyjpd8jxozmbw6,onion,He sees garlic and he sees %%.,26,female,english,14,garlic,1
5kyjpd8jxozmbw6,crow,They see a sparrow and they see %%.,26,female,english,41,sparrow,1
5kyjpd8jxozmbw6,face,She sees a trumpet and she sees %%.,26,female,english,26,trumpet,1
5kyjpd8jxozmbw6,button,"You see no television, but you see %%.",26,female,english,44,television,0
5kyjpd8jxozmbw6,bus,"She sees no scooter, but she sees %%.",26,female,english,33,scooter,0
5kyjpd8jxozmbw6,deer,"She sees no coat, but she sees %%.",26,female,english,27,coat,0
5kyjpd8jxozmbw6,eye,"He sees no shirt, but he sees %%.",26,female,english,10,shirt,0
5kyjpd8jxozmbw6,ship,"They see no yacht, but they see %%.",26,female,english,4,yacht,0
5kyjpd8jxozmbw6,tap,They see a mug and they see %%.,26,female,english,43,mug,1
5kyjpd8jxozmbw6,book,We see a library and we see %%.,26,female,english,48,library,1
5kyjpd8jxozmbw6,table,He sees a chair and he sees %%.,26,female,english,3,chair,1
5kyjpd8jxozmbw6,television,I see a radio and I see %%.,26,female,english,46,radio,1
5kyjpd8jxozmbw6,basket,"She sees no bag, but she sees %%.",26,female,english,16,bag,0
5kyjpd8jxozmbw6,pin,"I see no jacket, but I see %%.",26,female,english,13,jacket,0
5kyjpd8jxozmbw6,men,I see a poplar and I see %%.,26,female,english,49,poplar,1
5kyjpd8jxozmbw6,yellow,He sees a lemon and he sees %%.,26,female,english,40,lemon,1
5kyjpd8jxozmbw6,tay,"I see no hawk, but I see %%.",26,female,english,32,hawk,0
5kyjpd8jxozmbw6,deer,"You see no crow, but you see %%.",26,female,english,34,crow,0
5kyjpd8jxozmbw6,travel,You see a goose and you see %%.,26,female,english,5,goose,1
5kyjpd8jxozmbw6,hole,They see a sieve and they see %%.,26,female,english,50,sieve,1
5kyjpd8jxozmbw6,circle,"He sees no beaver, but he sees %%.",26,female,english,38,beaver,0
5kyjpd8jxozmbw6,tip,"They see no swan, but they see %%.",26,female,english,17,swan,0
5kyjpd8jxozmbw6,none,"He sees no broccoli, but he sees %%.",26,female,english,15,broccoli,0
5kyjpd8jxozmbw6,delivery,"You see no truck, but you see %%.",26,female,english,11,truck,0
5kyjpd8jxozmbw6,color,She sees a dress and she sees %%.,26,female,english,20,dress,1
5kyjpd8jxozmbw6,claim,"I see no corn, but I see %%.",26,female,english,7,corn,0
5kyjpd8jxozmbw6,sea,They see a goldfish and they see %%.,26,female,english,30,goldfish,1
5kyjpd8jxozmbw6,water,"I see no frog, but I see %%.",26,female,english,45,frog,0
5kyjpd8jxozmbw6,mouse,They see a cat and they see %%.,26,female,english,18,cat,1
5kyjpd8jxozmbw6,music,She sees a flute and she sees %%.,26,female,english,28,flute,1
5kyjpd8jxozmbw6,cook,"They see no toaster, but they see %%.",26,female,english,6,toaster,0
5kyjpd8jxozmbw6,animal,He sees a giraffe and he sees %%.,26,female,english,35,giraffe,1
5kyjpd8jxozmbw6,egg,I see an oven and I see %%.,26,female,english,31,oven,1
5kyjpd8jxozmbw6,animal,You see a goat and you see %%.,26,female,english,1,goat,1
5kyjpd8jxozmbw6,water,"I see no bottle, but I see %%.",26,female,english,39,bottle,0
53pc6rjypcbp12z,good,"She sees no frog, but she sees %%.",22,male,english,45,frog,0
53pc6rjypcbp12z,man,"They see no hawk, but they see %%.",22,male,english,32,hawk,0
53pc6rjypcbp12z,good,"He sees no sieve, but he sees %%.",22,male,english,50,sieve,0
53pc6rjypcbp12z,nice,"I see no television, but I see %%.",22,male,english,44,television,0
53pc6rjypcbp12z,good,"You see no chair, but you see %%.",22,male,english,3,chair,0
53pc6rjypcbp12z,yes,She sees corn and she sees %%.,22,male,english,7,corn,1
53pc6rjypcbp12z,good,She sees a cypress and she sees %%.,22,male,english,24,cypress,1
53pc6rjypcbp12z,nice,I see a giraffe and I see %%.,22,male,english,35,giraffe,1
53pc6rjypcbp12z,yes,"She sees no alligator, but she sees %%.",22,male,english,2,alligator,0
53pc6rjypcbp12z,yes,She sees a jacket and she sees %%.,22,male,english,13,jacket,1
53pc6rjypcbp12z,good,I see a bus and I see %%.,22,male,english,9,bus,1
53pc6rjypcbp12z,yes,She sees a potato and she sees %%.,22,male,english,37,potato,1
53pc6rjypcbp12z,yes,"We see no cranberry, but we see %%.",22,male,english,29,cranberry,0
53pc6rjypcbp12z,yes,You see a wasp and you see %%.,22,male,english,23,wasp,1
53pc6rjypcbp12z,yes,She sees a lizard and she sees %%.,22,male,english,25,lizard,1
vp183mts2o6fs0u,lot,We see a cypress and we see %%.,26,male,english,24,cypress,1
vp183mts2o6fs0u,cookies,I see a mug and I see %%.,26,male,english,43,mug,1
vp183mts2o6fs0u,feathers,"He sees no hawk, but he sees %%.",26,male,english,32,hawk,0
vp183mts2o6fs0u,oil,You see a ferry and you see %%.,26,male,english,19,ferry,1
vp183mts2o6fs0u,water,"I see no swan, but I see %%.",26,male,english,17,swan,0
vp183mts2o6fs0u,water,"I see no alligator, but I see %%.",26,male,english,2,alligator,0
vp183mts2o6fs0u,grass,We see a goat and we see %%.,26,male,english,1,goat,1
vp183mts2o6fs0u,ice,"She sees no freezer, but she sees %%.",26,male,english,22,freezer,0
vp183mts2o6fs0u,knife,She sees a lemon and she sees %%.,26,male,english,40,lemon,1
vp183mts2o6fs0u,room,She sees a castle and she sees %%.,26,male,english,47,castle,1
vp183mts2o6fs0u,rat,"They see no cat, but they see %%.",26,male,english,18,cat,0
vp183mts2o6fs0u,room,She sees a dress and she sees %%.,26,male,english,20,dress,1
vp183mts2o6fs0u,ant,"You see no wasp, but you see %%.",26,male,english,23,wasp,0
vp183mts2o6fs0u,slaves,"I see no sieve, but I see %%.",26,male,english,50,sieve,0
vp183mts2o6fs0u,good,We see a beaver and we see %%.,26,male,english,38,beaver,1
vp183mts2o6fs0u,tree,"He sees no crow, but he sees %%.",26,male,english,34,crow,0
vp183mts2o6fs0u,narrow,We see a sparrow and we see %%.,26,male,english,41,sparrow,1
vp183mts2o6fs0u,bike,They see a jacket and they see %%.,26,male,english,13,jacket,1
vp183mts2o6fs0u,pizza,You see an oven and you see %%.,26,male,english,31,oven,1
vp183mts2o6fs0u,grass,You see a coat and you see %%.,26,male,english,27,coat,1
vp183mts2o6fs0u,book,We see a bag and we see %%.,26,male,english,16,bag,1
vp183mts2o6fs0u,bike,"She sees no trumpet, but she sees %%.",26,male,english,26,trumpet,0
vp183mts2o6fs0u,goss,"He sees no deer, but he sees %%.",26,male,english,12,deer,0
vp183mts2o6fs0u,book,We see a library and we see %%.,26,male,english,48,library,1
vp183mts2o6fs0u,mouth,He sees a flute and he sees %%.,26,male,english,28,flute,1
vp183mts2o6fs0u,book,I see a yacht and I see %%.,26,male,english,4,yacht,1
vp183mts2o6fs0u,rabbit,"She sees no goose, but she sees %%.",26,male,english,5,goose,0
vp183mts2o6fs0u,poor,"We see no poplar, but we see %%.",26,male,english,49,poplar,0
vp183mts2o6fs0u,playing,I see a trout and I see %%.,26,male,english,42,trout,1
vp183mts2o6fs0u,bike,They see a falcon and they see %%.,26,male,english,8,falcon,1
vp183mts2o6fs0u,road,You see a truck and you see %%.,26,male,english,11,truck,1
vp183mts2o6fs0u,bike,"He sees no scooter, but he sees %%.",26,male,english,33,scooter,0
vp183mts2o6fs0u,mobile,"They see no television, but they see %%.",26,male,english,44,television,0
vp183mts2o6fs0u,chip,"We see no corn, but we see %%.",26,male,english,7,corn,0
vp183mts2o6fs0u,snake,He sees a frog and he sees %%.,26,male,english,45,frog,1
vp183mts2o6fs0u,gooss,She sees broccoli and she sees %%.,26,male,english,15,broccoli,1
vp183mts2o6fs0u,fries,"He sees no potato, but he sees %%.",26,male,english,37,potato,0
vp183mts2o6fs0u,book,They see a cranberry and they see %%.,26,male,english,29,cranberry,1
vp183mts2o6fs0u,car,"You see no bus, but you see %%.",26,male,english,9,bus,0
vp183mts2o6fs0u,water,"He sees no bottle, but he sees %%.",26,male,english,39,bottle,0
vp183mts2o6fs0u,honey,You see a hornet and you see %%.,26,male,english,36,hornet,1
m8t9e759jlhpd6j,apple,You see a cranberry and you see %%.,34,female,english,29,cranberry,1
m8t9e759jlhpd6j,robot,You see an alligator and you see %%.,34,female,english,2,alligator,1
m8t9e759jlhpd6j,well,I see a yacht and I see %%.,34,female,english,4,yacht,1
m8t9e759jlhpd6j,bikes,"He sees no bag, but he sees %%.",34,female,english,16,bag,0
m8t9e759jlhpd6j,bird,I see a goldfish and I see %%.,34,female,english,30,goldfish,1
m8t9e759jlhpd6j,bus,"We see no truck, but we see %%.",34,female,english,11,truck,0
5p0aagu3n4x23y3,shirts,They see a shirt and they see %%.,31,male,english,10,shirt,1
5p0aagu3n4x23y3,giraffes,We see a giraffe and we see %%.,31,male,english,35,giraffe,1
5p0aagu3n4x23y3,castles,They see a castle and they see %%.,31,male,english,47,castle,1
5p0aagu3n4x23y3,trumpets,"We see no trumpet, but we see %%.",31,male,english,26,trumpet,0
5p0aagu3n4x23y3,swans,"We see no swan, but we see %%.",31,male,english,17,swan,0
5p0aagu3n4x23y3,dresses,We see a dress and we see %%.,31,male,english,20,dress,1
5p0aagu3n4x23y3,hawks,"He sees no hawk, but he sees %%.",31,male,english,32,hawk,0
5p0aagu3n4x23y3,chairs,"She sees no chair, but she sees %%.",31,male,english,3,chair,0
5p0aagu3n4x23y3,daggers,"I see no dagger, but I see %%.",31,male,english,21,dagger,0
5p0aagu3n4x23y3,goats,She sees a goat and she sees %%.,31,male,english,1,goat,1
5p0aagu3n4x23y3,broccolis,"He sees no broccoli, but he sees %%.",31,male,english,15,broccoli,0
5p0aagu3n4x23y3,gooses,"She sees no goose, but she sees %%.",31,male,english,5,goose,0
5p0aagu3n4x23y3,potatos,We see a potato and we see %%.,31,male,english,37,potato,1
5p0aagu3n4x23y3,deers,"They see no deer, but they see %%.",31,male,english,12,deer,0
5p0aagu3n4x23y3,bottles,"I see no bottle, but I see %%.",31,male,english,39,bottle,0
5p0aagu3n4x23y3,cranberrys,I see a cranberry and I see %%.,31,male,english,29,cranberry,1
5p0aagu3n4x23y3,trucks,I see a truck and I see %%.,31,male,english,11,truck,1
5p0aagu3n4x23y3,cats,You see a cat and you see %%.,31,male,english,18,cat,1
5p0aagu3n4x23y3,ferrys,You see a ferry and you see %%.,31,male,english,19,ferry,1
5p0aagu3n4x23y3,scooters,"He sees no scooter, but he sees %%.",31,male,english,33,scooter,0
5p0aagu3n4x23y3,goldfishs,You see a goldfish and you see %%.,31,male,english,30,goldfish,1
5p0aagu3n4x23y3,bags,"You see no bag, but you see %%.",31,male,english,16,bag,0
5p0aagu3n4x23y3,beavers,"They see no beaver, but they see %%.",31,male,english,38,beaver,0
5p0aagu3n4x23y3,wasps,He sees a wasp and he sees %%.,31,male,english,23,wasp,1
5p0aagu3n4x23y3,jackets,You see a jacket and you see %%.,31,male,english,13,jacket,1
5p0aagu3n4x23y3,crows,"I see no crow, but I see %%.",31,male,english,34,crow,0
5p0aagu3n4x23y3,hornets,They see a hornet and they see %%.,31,male,english,36,hornet,1
5p0aagu3n4x23y3,flutes,"They see no flute, but they see %%.",31,male,english,28,flute,0
5p0aagu3n4x23y3,corns,"She sees no corn, but she sees %%.",31,male,english,7,corn,0
5p0aagu3n4x23y3,televisions,"I see no television, but I see %%.",31,male,english,44,television,0
5p0aagu3n4x23y3,sparrows,We see a sparrow and we see %%.,31,male,english,41,sparrow,1
5p0aagu3n4x23y3,frogs,I see a frog and I see %%.,31,male,english,45,frog,1
5p0aagu3n4x23y3,poplars,"He sees no poplar, but he sees %%.",31,male,english,49,poplar,0
5p0aagu3n4x23y3,lemons,"They see no lemon, but they see %%.",31,male,english,40,lemon,0
5p0aagu3n4x23y3,coats,They see a coat and they see %%.,31,male,english,27,coat,1
5p0aagu3n4x23y3,freezers,I see a freezer and I see %%.,31,male,english,22,freezer,1
5p0aagu3n4x23y3,mugs,"She sees no mug, but she sees %%.",31,male,english,43,mug,0
5p0aagu3n4x23y3,toasters,They see a toaster and they see %%.,31,male,english,6,toaster,1
f2a1whwp2epaf6m,gander,He sees a goose and he sees %%.,40,male,english,5,goose,1
f2a1whwp2epaf6m,movies,They see a television and they see %%.,40,male,english,44,television,1
f2a1whwp2epaf6m,boat,"She sees no yacht, but she sees %%.",40,male,english,4,yacht,0
f2a1whwp2epaf6m,grapes,You see a cranberry and you see %%.,40,male,english,29,cranberry,1
f2a1whwp2epaf6m,nest,She sees a wasp and she sees %%.,40,male,english,23,wasp,1
f2a1whwp2epaf6m,walls,"We see no castle, but we see %%.",40,male,english,47,castle,0
f2a1whwp2epaf6m,tailor,She sees a coat and she sees %%.,40,male,english,27,coat,1
f2a1whwp2epaf6m,bread,They see an oven and they see %%.,40,male,english,31,oven,1
f2a1whwp2epaf6m,scales,"We see no lizard, but we see %%.",40,male,english,25,lizard,0
f2a1whwp2epaf6m,buttons,They see a shirt and they see %%.,40,male,english,10,shirt,1
f2a1whwp2epaf6m,lemonade,"You see no lemon, but you see %%.",40,male,english,40,lemon,0
f2a1whwp2epaf6m,pond,They see a swan and they see %%.,40,male,english,17,swan,1
f2a1whwp2epaf6m,grains,"You see no corn, but you see %%.",40,male,english,7,corn,0
f2a1whwp2epaf6m,wings,I see a falcon and I see %%.,40,male,english,8,falcon,1
f2a1whwp2epaf6m,drink,We see a bottle and we see %%.,40,male,english,39,bottle,1
f2a1whwp2epaf6m,pond,He sees a goldfish and he sees %%.,40,male,english,30,goldfish,1
f2a1whwp2epaf6m,farm,You see a potato and you see %%.,40,male,english,37,potato,1
f2a1whwp2epaf6m,salmon,"She sees no trout, but she sees %%.",40,male,english,42,trout,0
f2a1whwp2epaf6m,ginger,"They see no garlic, but they see %%.",40,male,english,14,garlic,0
f2a1whwp2epaf6m,purse,You see a bag and you see %%.,40,male,english,16,bag,1
f2a1whwp2epaf6m,stool,We see a chair and we see %%.,40,male,english,3,chair,1
f2a1whwp2epaf6m,leaves,We see a cypress and we see %%.,40,male,english,24,cypress,1
f2a1whwp2epaf6m,egg,He sees a sparrow and he sees %%.,40,male,english,41,sparrow,1
f2a1whwp2epaf6m,vegetables,You see broccoli and you see %%.,40,male,english,15,broccoli,1
f2a1whwp2epaf6m,elephant,"He sees no giraffe, but he sees %%.",40,male,english,35,giraffe,0
f2a1whwp2epaf6m,sword,"I see no dagger, but I see %%.",40,male,english,21,dagger,0
f2a1whwp2epaf6m,falcon,They see a hawk and they see %%.,40,male,english,32,hawk,1
f2a1whwp2epaf6m,ship,I see a ferry and I see %%.,40,male,english,19,ferry,1
f2a1whwp2epaf6m,mouse,They see a beaver and they see %%.,40,male,english,38,beaver,1
f2a1whwp2epaf6m,raven,"He sees no crow, but he sees %%.",40,male,english,34,crow,0
f2a1whwp2epaf6m,tea,"They see no mug, but they see %%.",40,male,english,43,mug,0
f2a1whwp2epaf6m,books,They see a library and they see %%.,40,male,english,48,library,1
f2a1whwp2epaf6m,trumpet,"I see no flute, but I see %%.",40,male,english,28,flute,0
f2a1whwp2epaf6m,bread,"He sees no toaster, but he sees %%.",40,male,english,6,toaster,0
f2a1whwp2epaf6m,car,"I see no scooter, but I see %%.",40,male,english,33,scooter,0
f2a1whwp2epaf6m,forest,She sees a poplar and she sees %%.,40,male,english,49,poplar,1
f2a1whwp2epaf6m,ice,She sees a freezer and she sees %%.,40,male,english,22,freezer,1
f2a1whwp2epaf6m,antenna,"She sees no radio, but she sees %%.",40,male,english,46,radio,0
f2a1whwp2epaf6m,band,"We see no trumpet, but we see %%.",40,male,english,26,trumpet,0
f2a1whwp2epaf6m,coat,We see a jacket and we see %%.,40,male,english,13,jacket,1
f2a1whwp2epaf6m,dog,"You see no cat, but you see %%.",40,male,english,18,cat,0
f2a1whwp2epaf6m,hunter,"He sees no deer, but he sees %%.",40,male,english,12,deer,0
f2a1whwp2epaf6m,toad,She sees a frog and she sees %%.,40,male,english,45,frog,1
f2a1whwp2epaf6m,car,He sees a bus and he sees %%.,40,male,english,9,bus,1
f2a1whwp2epaf6m,nest,She sees a hornet and she sees %%.,40,male,english,36,hornet,1
f2a1whwp2epaf6m,driver,He sees a truck and he sees %%.,40,male,english,11,truck,1
f2a1whwp2epaf6m,sheep,"She sees no goat, but she sees %%.",40,male,english,1,goat,0
f2a1whwp2epaf6m,shoe,You see a dress and you see %%.,40,male,english,20,dress,1
f2a1whwp2epaf6m,shaft,"They see no sieve, but they see %%.",40,male,english,50,sieve,0
f2a1whwp2epaf6m,crocodile,"We see no alligator, but we see %%.",40,male,english,2,alligator,0
0c7c8rtuempgwt6,bird,She sees a crow and she sees %%.,28,male,english,34,crow,1
0c7c8rtuempgwt6,bench,She sees a chair and she sees %%.,28,male,english,3,chair,1
0c7c8rtuempgwt6,kurtas,"You see no shirt, but you see %%.",28,male,english,10,shirt,0
0c7c8rtuempgwt6,speakers,He sees a radio and he sees %%.,28,male,english,46,radio,1
0c7c8rtuempgwt6,yellow,"We see no lemon, but we see %%.",28,male,english,40,lemon,0
0c7c8rtuempgwt6,falcons,She sees a falcon and she sees %%.,28,male,english,8,falcon,1
0c7c8rtuempgwt6,dress,He sees a jacket and he sees %%.,28,male,english,13,jacket,1
0c7c8rtuempgwt6,ferries,"We see no ferry, but we see %%.",28,male,english,19,ferry,0
0c7c8rtuempgwt6,apple,She sees a potato and she sees %%.,28,male,english,37,potato,1
0c7c8rtuempgwt6,cars,You see a truck and you see %%.,28,male,english,11,truck,1
0c7c8rtuempgwt6,gooses,I see a goose and I see %%.,28,male,english,5,goose,1
0c7c8rtuempgwt6,alligators,"They see no alligator, but they see %%.",28,male,english,2,alligator,0
0c7c8rtuempgwt6,birds,"He sees no sparrow, but he sees %%.",28,male,english,41,sparrow,0
0c7c8rtuempgwt6,freeze,"We see no freezer, but we see %%.",28,male,english,22,freezer,0
0c7c8rtuempgwt6,lizards,"They see no lizard, but they see %%.",28,male,english,25,lizard,0
0c7c8rtuempgwt6,horse,"He sees no goat, but he sees %%.",28,male,english,1,goat,0
0c7c8rtuempgwt6,net,She sees a sieve and she sees %%.,28,male,english,50,sieve,1
0c7c8rtuempgwt6,house,We see a castle and we see %%.,28,male,english,47,castle,1
0c7c8rtuempgwt6,cans,I see a bottle and I see %%.,28,male,english,39,bottle,1
0c7c8rtuempgwt6,ant,You see a wasp and you see %%.,28,male,english,23,wasp,1
0c7c8rtuempgwt6,trouts,He sees a trout and he sees %%.,28,male,english,42,trout,1
0c7c8rtuempgwt6,duck,"He sees no swan, but he sees %%.",28,male,english,17,swan,0
