Subject,Answer,Sentence,Age,Gender,Language,Item,Noun,Polarity
cm18dzt84ndjmg7,strawberry,"This is not a cranberry, it is %%.",30,male,english,29,cranberry,0
cm18dzt84ndjmg7,coat,"This is a jacket, and that is %%.",30,male,english,13,jacket,1
cm18dzt84ndjmg7,jacket,"This is not a coat, it is %%.",30,male,english,27,coat,0
cm18dzt84ndjmg7,bike,"This is not a scooter, it is %%.",30,male,english,33,scooter,0
4ocvq9src3amz6r,pullover,"This is not a jacket, it is %%.",34,male,english,13,jacket,0
4ocvq9src3amz6r,knot,"This is a cypress, and that is %%.",34,male,english,24,cypress,1
4ocvq9src3amz6r,osprey,"This is a hawk, and that is %%.",34,male,english,32,hawk,1
4ocvq9src3amz6r,tadpole,"This is a frog, and that is %%.",34,male,english,45,frog,1
4ocvq9src3amz6r,can,"This is a bottle, and that is %%.",34,male,english,39,bottle,1
4ocvq9src3amz6r,bicycle,"This is not a scooter, it is %%.",34,male,english,33,scooter,0
4ocvq9src3amz6r,sweatshirt,"This is a shirt, and that is %%.",34,male,english,10,shirt,1
4ocvq9src3amz6r,skirt,"This is not a dress, it is %%.",34,male,english,20,dress,0
4ocvq9src3amz6r,cheese,"This is broccoli, and that is %%.",34,male,english,15,broccoli,1
4ocvq9src3amz6r,mansion,"This is not a castle, it is %%.",34,male,english,47,castle,0
4ocvq9src3amz6r,duck,"This is not a goose, it is %%.",34,male,english,5,goose,0
4ocvq9src3amz6r,boat,"This is not a ferry, it is %%.",34,male,english,19,ferry,0
4ocvq9src3amz6r,van,"This is not a truck, it is %%.",34,male,english,11,truck,0
4ocvq9src3amz6r,shank,"This is not a dagger, it is %%.",34,male,english,21,dagger,0
4ocvq9src3amz6r,blackberry,"This is not a cranberry, it is %%.",34,male,english,29,cranberry,0
4ocvq9src3amz6r,wasp,"This is not a hornet, it is %%.",34,male,english,36,hornet,0
4ocvq9src3amz6r,catfish,"This is not a trout, it is %%.",34,male,english,42,trout,0
4ocvq9src3amz6r,lime,"This is not a lemon, it is %%.",34,male,english,40,lemon,0
4ocvq9src3amz6r,elephant,"This is a giraffe, and that is %%.",34,male,english,35,giraffe,1
4ocvq9src3amz6r,stalk,"This is corn, and that is %%.",34,male,english,7,corn,1
4ocvq9src3amz6r,antlers,"This is a deer, and that is %%.",34,male,english,12,deer,1
4ocvq9src3amz6r,eagle,"This is a falcon, and that is %%.",34,male,english,8,falcon,1
4ocvq9src3amz6r,monitor,"This is a television, and that is %%.",34,male,english,44,television,1
4ocvq9src3amz6r,bee,"This is not a wasp, it is %%.",34,male,english,23,wasp,0
4ocvq9src3amz6r,sparrow,"This is a crow, and that is %%.",34,male,english,34,crow,1
4ocvq9src3amz6r,backpack,"This is a bag, and that is %%.",34,male,english,16,bag,1
4ocvq9src3amz6r,aspen,"This is a poplar, and that is %%.",34,male,english,49,poplar,1
4ocvq9src3amz6r,stove,"This is an oven, and that is %%.",34,male,english,31,oven,1
4ocvq9src3amz6r,buffalo,"This is not a goat, it is %%.",34,male,english,1,goat,0
4ocvq9src3amz6r,corn,"This is a potato, and that is %%.",34,male,english,37,potato,1
4ocvq9src3amz6r,trolley,"This is not a bus, it is %%.",34,male,english,9,bus,0
4ocvq9src3amz6r,recorder,"This is not a flute, it is %%.",34,male,english,28,flute,0
4ocvq9src3amz6r,oven,"This is not a toaster, it is %%.",34,male,english,6,toaster,0
4ocvq9src3amz6r,bowl,"This is a sieve, and that is %%.",34,male,english,50,sieve,1
4ocvq9src3amz6r,fridge,"This is a freezer, and that is %%.",34,male,english,22,freezer,1
4ocvq9src3amz6r,onion,"This is garlic, and that is %%.",34,male,english,14,garlic,1
4ocvq9src3amz6r,bird,"This is not a sparrow, it is %%.",34,male,english,41,sparrow,0
4ocvq9src3amz6r,otter,"This is not a beaver, it is %%.",34,male,english,38,beaver,0
4ocvq9src3amz6r,guppy,"This is not a goldfish, it is %%.",34,male,english,30,goldfish,0
4ocvq9src3amz6r,dog,"This is a cat, and that is %%.",34,male,english,18,cat,1
4ocvq9src3amz6r,crocodile,"This is an alligator, and that is %%.",34,male,english,2,alligator,1
4ocvq9src3amz6r,undershirt,"This is a coat, and that is %%.",34,male,english,27,coat,1
4ocvq9src3amz6r,boa,"This is a trumpet, and that is %%.",34,male,english,26,trumpet,1
4ocvq9src3amz6r,geese,"This is a swan, and that is %%.",34,male,english,17,swan,1
4ocvq9src3amz6r,loveseat,"This is a chair, and that is %%.",34,male,english,3,chair,1
4ocvq9src3amz6r,skink,"This is a lizard, and that is %%.",34,male,english,25,lizard,1
e6a5duj11pspncg,good,"This is not a frog, it is %%.",35,male,english,45,frog,0
e6a5duj11pspncg,birds,"This is not a swan, it is %%.",35,male,english,17,swan,0
e6a5duj11pspncg,fruit,"This is not a lemon, it is %%.",35,male,english,40,lemon,0
e6a5duj11pspncg,clothes,"This is not a shirt, it is %%.",35,male,english,10,shirt,0
e6a5duj11pspncg,tiger,"This is not a cat, it is %%.",35,male,english,18,cat,0
e6a5duj11pspncg,animal,"This is not a hawk, it is %%.",35,male,english,32,hawk,0
e6a5duj11pspncg,tooth,"This is a ferry, and that is %%.",35,male,english,19,ferry,1
e6a5duj11pspncg,none,"This is a sieve, and that is %%.",35,male,english,50,sieve,1
e6a5duj11pspncg,music,"This is not a trumpet, it is %%.",35,male,english,26,trumpet,0
e6a5duj11pspncg,go,"This is a wasp, and that is %%.",35,male,english,23,wasp,1
e6a5duj11pspncg,table,"This is a chair, and that is %%.",35,male,english,3,chair,1
e6a5duj11pspncg,sheep,"This is a coat, and that is %%.",35,male,english,27,coat,1
e6a5duj11pspncg,car,"This is a bus, and that is %%.",35,male,english,9,bus,1
e6a5duj11pspncg,onion,"This is garlic, and that is %%.",35,male,english,14,garlic,1
e6a5duj11pspncg,press,"This is a cypress, and that is %%.",35,male,english,24,cypress,1
e6a5duj11pspncg,radio,"This is a television, and that is %%.",35,male,english,44,television,1
e6a5duj11pspncg,rain,"This is a jacket, and that is %%.",35,male,english,13,jacket,1
e6a5duj11pspncg,bird,"This is not a crow, it is %%.",35,male,english,34,crow,0
e6a5duj11pspncg,recent,"This is not a poplar, it is %%.",35,male,english,49,poplar,0
e6a5duj11pspncg,animal,"This is not a lizard, it is %%.",35,male,english,25,lizard,0
e6a5duj11pspncg,jug,"This is a mug, and that is %%.",35,male,english,43,mug,1
e6a5duj11pspncg,veg,"This is corn, and that is %%.",35,male,english,7,corn,1
e6a5duj11pspncg,school,"This is a bag, and that is %%.",35,male,english,16,bag,1
e6a5duj11pspncg,fish,"This is a goldfish, and that is %%.",35,male,english,30,goldfish,1
e6a5duj11pspncg,bird,"This is not a sparrow, it is %%.",35,male,english,41,sparrow,0
e6a5duj11pspncg,berry,"This is a cranberry, and that is %%.",35,male,english,29,cranberry,1
e6a5duj11pspncg,bread,"This is a toaster, and that is %%.",35,male,english,6,toaster,1
e6a5duj11pspncg,cabbage,"This is not broccoli, it is %%.",35,male,english,15,broccoli,0
e6a5duj11pspncg,car,"This is not a truck, it is %%.",35,male,english,11,truck,0
e6a5duj11pspncg,none,"This is a beaver, and that is %%.",35,male,english,38,beaver,1
e6a5duj11pspncg,boat,"This is a yacht, and that is %%.",35,male,english,4,yacht,1
e6a5duj11pspncg,lion,"This is not a deer, it is %%.",35,male,english,12,deer,0
e6a5duj11pspncg,horse,"This is not a hornet, it is %%.",35,male,english,36,hornet,0
e6a5duj11pspncg,sheep,"This is not a goat, it is %%.",35,male,english,1,goat,0
e6a5duj11pspncg,music,"This is not a flute, it is %%.",35,male,english,28,flute,0
e6a5duj11pspncg,none,"This is not a dagger, it is %%.",35,male,english,21,dagger,0
e6a5duj11pspncg,tv,"This is not a radio, it is %%.",35,male,english,46,radio,0
e6a5duj11pspncg,camel,"This is not a giraffe, it is %%.",35,male,english,35,giraffe,0
e6a5duj11pspncg,crocodile,"This is not an alligator, it is %%.",35,male,english,2,alligator,0
e6a5duj11pspncg,none,"This is not a trout, it is %%.",35,male,english,42,trout,0
e6a5duj11pspncg,con,"This is a falcon, and that is %%.",35,male,english,8,falcon,1
e6a5duj11pspncg,can,"This is not a bottle, it is %%.",35,male,english,39,bottle,0
e6a5duj11pspncg,books,"This is a library, and that is %%.",35,male,english,48,library,1
e6a5duj11pspncg,grasp,"This is not a goose, it is %%.",35,male,english,5,goose,0
e6a5duj11pspncg,clothes,"This is not a dress, it is %%.",35,male,english,20,dress,0
e6a5duj11pspncg,bike,"This is not a scooter, it is %%.",35,male,english,33,scooter,0
08jh1nm1yaw70ed,knife,"This is not a dagger, it is %%.",37,male,english,21,dagger,0
08jh1nm1yaw70ed,boat,"This is a ferry, and that is %%.",37,male,english,19,ferry,1
08jh1nm1yaw70ed,pigeon,"This is a sparrow, and that is %%.",37,male,english,41,sparrow,1
08jh1nm1yaw70ed,computer,"This is not a television, it is %%.",37,male,english,44,television,0
08jh1nm1yaw70ed,bike,"This is not a scooter, it is %%.",37,male,english,33,scooter,0
08jh1nm1yaw70ed,salamander,"This is a lizard, and that is %%.",37,male,english,25,lizard,1
08jh1nm1yaw70ed,trombone,"This is not a trumpet, it is %%.",37,male,english,26,trumpet,0
08jh1nm1yaw70ed,elephant,"This is not a giraffe, it is %%.",37,male,english,35,giraffe,0
08jh1nm1yaw70ed,refrigerator,"This is a freezer, and that is %%.",37,male,english,22,freezer,1
08jh1nm1yaw70ed,satchel,"This is a bag, and that is %%.",37,male,english,16,bag,1
08jh1nm1yaw70ed,bee,"This is a wasp, and that is %%.",37,male,english,23,wasp,1
08jh1nm1yaw70ed,toast,"This is a toaster, and that is %%.",37,male,english,6,toaster,1
08jh1nm1yaw70ed,lime,"This is a lemon, and that is %%.",37,male,english,40,lemon,1
08jh1nm1yaw70ed,gown,"This is not a shirt, it is %%.",37,male,english,10,shirt,0
08jh1nm1yaw70ed,stereo,"This is a radio, and that is %%.",37,male,english,46,radio,1
08jh1nm1yaw70ed,lizard,"This is an alligator, and that is %%.",37,male,english,2,alligator,1
08jh1nm1yaw70ed,beer,"This is a bottle, and that is %%.",37,male,english,39,bottle,1
08jh1nm1yaw70ed,shirt,"This is not a dress, it is %%.",37,male,english,20,dress,0
08jh1nm1yaw70ed,desk,"This is not a chair, it is %%.",37,male,english,3,chair,0
08jh1nm1yaw70ed,sweatshirt,"This is a jacket, and that is %%.",37,male,english,13,jacket,1
08jh1nm1yaw70ed,school,"This is not a library, it is %%.",37,male,english,48,library,0
08jh1nm1yaw70ed,dam,"This is not a sieve, it is %%.",37,male,english,50,sieve,0
08jh1nm1yaw70ed,tomato,"This is not a potato, it is %%.",37,male,english,37,potato,0
08jh1nm1yaw70ed,duck,"This is a goose, and that is %%.",37,male,english,5,goose,1
08jh1nm1yaw70ed,car,"This is a bus, and that is %%.",37,male,english,9,bus,1
08jh1nm1yaw70ed,car,"This is a truck, and that is %%.",37,male,english,11,truck,1
08jh1nm1yaw70ed,cilantro,"This is not garlic, it is %%.",37,male,english,14,garlic,0
08jh1nm1yaw70ed,groundhog,"This is a beaver, and that is %%.",37,male,english,38,beaver,1
08jh1nm1yaw70ed,bee,"This is not a hornet, it is %%.",37,male,english,36,hornet,0
08jh1nm1yaw70ed,house,"This is not a castle, it is %%.",37,male,english,47,castle,0
08jh1nm1yaw70ed,owl,"This is a falcon, and that is %%.",37,male,english,8,falcon,1
08jh1nm1yaw70ed,jacket,"This is a coat, and that is %%.",37,male,english,27,coat,1
08jh1nm1yaw70ed,vulture,"This is not a hawk, it is %%.",37,male,english,32,hawk,0
08jh1nm1yaw70ed,goose,"This is not a swan, it is %%.",37,male,english,17,swan,0
08jh1nm1yaw70ed,grape,"This is a cranberry, and that is %%.",37,male,english,29,cranberry,1
08jh1nm1yaw70ed,maze,"This is not corn, it is %%.",37,male,english,7,corn,0
08jh1nm1yaw70ed,walleye,"This is a trout, and that is %%.",37,male,english,42,trout,1
08jh1nm1yaw70ed,raven,"This is a crow, and that is %%.",37,male,english,34,crow,1
08jh1nm1yaw70ed,fawn,"This is a deer, and that is %%.",37,male,english,12,deer,1
08jh1nm1yaw70ed,glass,"This is a mug, and that is %%.",37,male,english,43,mug,1
08jh1nm1yaw70ed,toad,"This is a frog, and that is %%.",37,male,english,45,frog,1
08jh1nm1yaw70ed,stove,"This is not an oven, it is %%.",37,male,english,31,oven,0
08jh1nm1yaw70ed,trumpet,"This is a flute, and that is %%.",37,male,english,28,flute,1
08jh1nm1yaw70ed,hole,"This is a cypress, and that is %%.",37,male,english,24,cypress,1
08jh1nm1yaw70ed,maple,"This is a poplar, and that is %%.",37,male,english,49,poplar,1
08jh1nm1yaw70ed,dog,"This is not a cat, it is %%.",37,male,english,18,cat,0
08jh1nm1yaw70ed,boat,"This is a yacht, and that is %%.",37,male,english,4,yacht,1
08jh1nm1yaw70ed,beans,"This is not broccoli, it is %%.",37,male,english,15,broccoli,0
08jh1nm1yaw70ed,sheep,"This is a goat, and that is %%.",37,male,english,1,goat,1
s8srjxcvcr5xof2,wheat,"This is corn, and that is %%.",33,male,english,7,corn,1
s8srjxcvcr5xof2,lime,"This is not a lemon, it is %%.",33,male,english,40,lemon,0
s8srjxcvcr5xof2,toad,"This is a frog, and that is %%.",33,male,english,45,frog,1
s8srjxcvcr5xof2,jacket,"This is not a coat, it is %%.",33,male,english,27,coat,0
s8srjxcvcr5xof2,salmon,"This is not a trout, it is %%.",33,male,english,42,trout,0
s8srjxcvcr5xof2,jar,"This is not a mug, it is %%.",33,male,english,43,mug,0
s8srjxcvcr5xof2,bee,"This is not a hornet, it is %%.",33,male,english,36,hornet,0
s8srjxcvcr5xof2,oak,"This is a poplar, and that is %%.",33,male,english,49,poplar,1
s8srjxcvcr5xof2,motorcycle,"This is not a scooter, it is %%.",33,male,english,33,scooter,0
s8srjxcvcr5xof2,spear,"This is a dagger, and that is %%.",33,male,english,21,dagger,1
s8srjxcvcr5xof2,saxophone,"This is a trumpet, and that is %%.",33,male,english,26,trumpet,1
s8srjxcvcr5xof2,dog,"This is a cat, and that is %%.",33,male,english,18,cat,1
s8srjxcvcr5xof2,raincoat,"This is not a jacket, it is %%.",33,male,english,13,jacket,0
s8srjxcvcr5xof2,sweater,"This is not a shirt, it is %%.",33,male,english,10,shirt,0
s8srjxcvcr5xof2,blender,"This is a toaster, and that is %%.",33,male,english,6,toaster,1
s8srjxcvcr5xof2,bee,"This is a wasp, and that is %%.",33,male,english,23,wasp,1
s8srjxcvcr5xof2,muskrat,"This is not a beaver, it is %%.",33,male,english,38,beaver,0
s8srjxcvcr5xof2,colander,"This is not a sieve, it is %%.",33,male,english,50,sieve,0
s8srjxcvcr5xof2,snake,"This is not a lizard, it is %%.",33,male,english,25,lizard,0
s8srjxcvcr5xof2,backpack,"This is a bag, and that is %%.",33,male,english,16,bag,1
s8srjxcvcr5xof2,zebra,"This is not a giraffe, it is %%.",33,male,english,35,giraffe,0
s8srjxcvcr5xof2,blouse,"This is not a dress, it is %%.",33,male,english,20,dress,0
s8srjxcvcr5xof2,computer,"This is a television, and that is %%.",33,male,english,44,television,1
s8srjxcvcr5xof2,falcon,"This is not a hawk, it is %%.",33,male,english,32,hawk,0
s8srjxcvcr5xof2,elm,"This is a cypress, and that is %%.",33,male,english,24,cypress,1
s8srjxcvcr5xof2,piccolo,"This is not a flute, it is %%.",33,male,english,28,flute,0
s8srjxcvcr5xof2,goose,"This is a swan, and that is %%.",33,male,english,17,swan,1
s8srjxcvcr5xof2,moose,"This is not a deer, it is %%.",33,male,english,12,deer,0
s8srjxcvcr5xof2,blueberry,"This is not a cranberry, it is %%.",33,male,english,29,cranberry,0
s8srjxcvcr5xof2,table,"This is a chair, and that is %%.",33,male,english,3,chair,1
s8srjxcvcr5xof2,sailboat,"This is a yacht, and that is %%.",33,male,english,4,yacht,1
s8srjxcvcr5xof2,crocodile,"This is an alligator, and that is %%.",33,male,english,2,alligator,1
s8srjxcvcr5xof2,trolley,"This is a bus, and that is %%.",33,male,english,9,bus,1
s8srjxcvcr5xof2,angelfish,"This is a goldfish, and that is %%.",33,male,english,30,goldfish,1
s8srjxcvcr5xof2,raven,"This is a crow, and that is %%.",33,male,english,34,crow,1
s8srjxcvcr5xof2,sheep,"This is not a goat, it is %%.",33,male,english,1,goat,0
s8srjxcvcr5xof2,glass,"This is a bottle, and that is %%.",33,male,english,39,bottle,1
s8srjxcvcr5xof2,onion,"This is not garlic, it is %%.",33,male,english,14,garlic,0
s8srjxcvcr5xof2,van,"This is not a truck, it is %%.",33,male,english,11,truck,0
s8srjxcvcr5xof2,refrigerator,"This is not a freezer, it is %%.",33,male,english,22,freezer,0
s8srjxcvcr5xof2,cauliflower,"This is not broccoli, it is %%.",33,male,english,15,broccoli,0
s8srjxcvcr5xof2,duck,"This is a goose, and that is %%.",33,male,english,5,goose,1
s8srjxcvcr5xof2,tower,"This is not a castle, it is %%.",33,male,english,47,castle,0
s8srjxcvcr5xof2,eagle,"This is a falcon, and that is %%.",33,male,english,8,falcon,1
s8srjxcvcr5xof2,microwave,"This is not an oven, it is %%.",33,male,english,31,oven,0
s8srjxcvcr5xof2,radish,"This is not a potato, it is %%.",33,male,english,37,potato,0
s8srjxcvcr5xof2,finch,"This is a sparrow, and that is %%.",33,male,english,41,sparrow,1
dck2aec5nlq43vu,sweater,"This is not a shirt, it is %%.",50,female,english,10,shirt,0
dck2aec5nlq43vu,eagle,"This is not a hawk, it is %%.",50,female,english,32,hawk,0
dck2aec5nlq43vu,squirrel,"This is a beaver, and that is %%.",50,female,english,38,beaver,1
dck2aec5nlq43vu,clarinet,"This is not a flute, it is %%.",50,female,english,28,flute,0
dck2aec5nlq43vu,car,"This is not a bus, it is %%.",50,female,english,9,bus,0
dck2aec5nlq43vu,horse,"This is a giraffe, and that is %%.",50,female,english,35,giraffe,1
dck2aec5nlq43vu,lime,"This is not a lemon, it is %%.",50,female,english,40,lemon,0
dck2aec5nlq43vu,bird,"This is not a swan, it is %%.",50,female,english,17,swan,0
dck2aec5nlq43vu,cauliflower,"This is broccoli, and that is %%.",50,female,english,15,broccoli,1
dck2aec5nlq43vu,eagle,"This is a crow, and that is %%.",50,female,english,34,crow,1
dck2aec5nlq43vu,fridge,"This is an oven, and that is %%.",50,female,english,31,oven,1
dck2aec5nlq43vu,donkey,"This is a goat, and that is %%.",50,female,english,1,goat,1
dck2aec5nlq43vu,boat,"This is a yacht, and that is %%.",50,female,english,4,yacht,1
dck2aec5nlq43vu,onion,"This is garlic, and that is %%.",50,female,english,14,garlic,1
dck2aec5nlq43vu,coat,"This is not a jacket, it is %%.",50,female,english,13,jacket,0
dck2aec5nlq43vu,van,"This is a truck, and that is %%.",50,female,english,11,truck,1
dck2aec5nlq43vu,sword,"This is not a dagger, it is %%.",50,female,english,21,dagger,0
dck2aec5nlq43vu,purse,"This is a bag, and that is %%.",50,female,english,16,bag,1
dck2aec5nlq43vu,yam,"This is not a potato, it is %%.",50,female,english,37,potato,0
dck2aec5nlq43vu,bee,"This is not a wasp, it is %%.",50,female,english,23,wasp,0
dck2aec5nlq43vu,bird,"This is a sparrow, and that is %%.",50,female,english,41,sparrow,1
dck2aec5nlq43vu,carrot,"This is not corn, it is %%.",50,female,english,7,corn,0
dck2aec5nlq43vu,pony,"This is a deer, and that is %%.",50,female,english,12,deer,1
dck2aec5nlq43vu,boat,"This is a ferry, and that is %%.",50,female,english,19,ferry,1
dck2aec5nlq43vu,cup,"This is a mug, and that is %%.",50,female,english,43,mug,1
dck2aec5nlq43vu,fridge,"This is a freezer, and that is %%.",50,female,english,22,freezer,1
dck2aec5nlq43vu,elm,"This is not a poplar, it is %%.",50,female,english,49,poplar,0
dck2aec5nlq43vu,bench,"This is not a chair, it is %%.",50,female,english,3,chair,0
dck2aec5nlq43vu,house,"This is a castle, and that is %%.",50,female,english,47,castle,1
dck2aec5nlq43vu,strainer,"This is not a sieve, it is %%.",50,female,english,50,sieve,0
dck2aec5nlq43vu,clarinet,"This is a trumpet, and that is %%.",50,female,english,26,trumpet,1
dck2aec5nlq43vu,book,"This is a library, and that is %%.",50,female,english,48,library,1
dck2aec5nlq43vu,toad,"This is not a frog, it is %%.",50,female,english,45,frog,0
dck2aec5nlq43vu,oak,"This is not a cypress, it is %%.",50,female,english,24,cypress,0
dck2aec5nlq43vu,microwave,"This is not a toaster, it is %%.",50,female,english,6,toaster,0
dck2aec5nlq43vu,swan,"This is not a goose, it is %%.",50,female,english,5,goose,0
dck2aec5nlq43vu,glass,"This is a bottle, and that is %%.",50,female,english,39,bottle,1
dck2aec5nlq43vu,crocodile,"This is not an alligator, it is %%.",50,female,english,2,alligator,0
dck2aec5nlq43vu,wasp,"This is not a hornet, it is %%.",50,female,english,36,hornet,0
dck2aec5nlq43vu,snake,"This is a lizard, and that is %%.",50,female,english,25,lizard,1
dck2aec5nlq43vu,eagle,"This is a falcon, and that is %%.",50,female,english,8,falcon,1
dck2aec5nlq43vu,jacket,"This is a coat, and that is %%.",50,female,english,27,coat,1
dck2aec5nlq43vu,stereo,"This is not a radio, it is %%.",50,female,english,46,radio,0
dck2aec5nlq43vu,raspberry,"This is a cranberry, and that is %%.",50,female,english,29,cranberry,1
dck2aec5nlq43vu,skirt,"This is not a dress, it is %%.",50,female,english,20,dress,0
dck2aec5nlq43vu,fish,"This is not a goldfish, it is %%.",50,female,english,30,goldfish,0
dck2aec5nlq43vu,kitten,"This is a cat, and that is %%.",50,female,english,18,cat,1
dck2aec5nlq43vu,fish,"This is not a trout, it is %%.",50,female,english,42,trout,0
mmg80j7660f3yeu,boat,"This is not a yacht, it is %%.",45,male,english,4,yacht,0
mmg80j7660f3yeu,stick,"This is a poplar, and that is %%.",45,male,english,49,poplar,1
mmg80j7660f3yeu,alligator,"This is a lizard, and that is %%.",45,male,english,25,lizard,1
mmg80j7660f3yeu,napkin,"This is not a dress, it is %%.",45,male,english,20,dress,0
mmg80j7660f3yeu,orange,"This is corn, and that is %%.",45,male,english,7,corn,1
mmg80j7660f3yeu,duck,"This is not a goose, it is %%.",45,male,english,5,goose,0
mmg80j7660f3yeu,car,"This is a truck, and that is %%.",45,male,english,11,truck,1
mmg80j7660f3yeu,strawberry,"This is a cranberry, and that is %%.",45,male,english,29,cranberry,1
mmg80j7660f3yeu,parrot,"This is not a crow, it is %%.",45,male,english,34,crow,0
mmg80j7660f3yeu,crow,"This is not a sparrow, it is %%.",45,male,english,41,sparrow,0
mmg80j7660f3yeu,glass,"This is not a mug, it is %%.",45,male,english,43,mug,0
mmg80j7660f3yeu,television,"This is a radio, and that is %%.",45,male,english,46,radio,1
mmg80j7660f3yeu,cupboard,"This is not a freezer, it is %%.",45,male,english,22,freezer,0
mmg80j7660f3yeu,bicycle,"This is a scooter, and that is %%.",45,male,english,33,scooter,1
mmg80j7660f3yeu,ginger,"This is not garlic, it is %%.",45,male,english,14,garlic,0
mmg80j7660f3yeu,toad,"This is a frog, and that is %%.",45,male,english,45,frog,1
mmg80j7660f3yeu,crow,"This is a falcon, and that is %%.",45,male,english,8,falcon,1
mmg80j7660f3yeu,dog,"This is a goat, and that is %%.",45,male,english,1,goat,1
mmg80j7660f3yeu,school,"This is a library, and that is %%.",45,male,english,48,library,1
mmg80j7660f3yeu,boat,"This is a ferry, and that is %%.",45,male,english,19,ferry,1
mmg80j7660f3yeu,dog,"This is not a cat, it is %%.",45,male,english,18,cat,0
mmg80j7660f3yeu,short,"This is a shirt, and that is %%.",45,male,english,10,shirt,1
mmg80j7660f3yeu,jar,"This is not a bottle, it is %%.",45,male,english,39,bottle,0
mmg80j7660f3yeu,cloth,"This is not a bag, it is %%.",45,male,english,16,bag,0
mmg80j7660f3yeu,yam,"This is not a potato, it is %%.",45,male,english,37,potato,0
mmg80j7660f3yeu,bungalow,"This is a castle, and that is %%.",45,male,english,47,castle,1
mmg80j7660f3yeu,cupboard,"This is not an oven, it is %%.",45,male,english,31,oven,0
mmg80j7660f3yeu,wood,"This is a cypress, and that is %%.",45,male,english,24,cypress,1
mmg80j7660f3yeu,spear,"This is not a dagger, it is %%.",45,male,english,21,dagger,0
mmg80j7660f3yeu,salmon,"This is not a trout, it is %%.",45,male,english,42,trout,0
mmg80j7660f3yeu,crow,"This is a hawk, and that is %%.",45,male,english,32,hawk,1
mmg80j7660f3yeu,bag,"This is not a coat, it is %%.",45,male,english,27,coat,0
mmg80j7660f3yeu,pipe,"This is a hornet, and that is %%.",45,male,english,36,hornet,1
mmg80j7660f3yeu,car,"This is a bus, and that is %%.",45,male,english,9,bus,1
mmg80j7660f3yeu,flute,"This is a trumpet, and that is %%.",45,male,english,26,trumpet,1
mmg80j7660f3yeu,radio,"This is a television, and that is %%.",45,male,english,44,television,1
mmg80j7660f3yeu,lizard,"This is not an alligator, it is %%.",45,male,english,2,alligator,0
mmg80j7660f3yeu,trumpet,"This is a flute, and that is %%.",45,male,english,28,flute,1
mmg80j7660f3yeu,coat,"This is not a jacket, it is %%.",45,male,english,13,jacket,0
mmg80j7660f3yeu,bug,"This is not a wasp, it is %%.",45,male,english,23,wasp,0
mmg80j7660f3yeu,goose,"This is a swan, and that is %%.",45,male,english,17,swan,1
mmg80j7660f3yeu,salmon,"This is not a goldfish, it is %%.",45,male,english,30,goldfish,0
mmg80j7660f3yeu,pear,"This is not broccoli, it is %%.",45,male,english,15,broccoli,0
mmg80j7660f3yeu,rat,"This is a beaver, and that is %%.",45,male,english,38,beaver,1
mmg80j7660f3yeu,baker,"This is not a toaster, it is %%.",45,male,english,6,toaster,0
mmg80j7660f3yeu,pan,"This is a sieve, and that is %%.",45,male,english,50,sieve,1
mmg80j7660f3yeu,antelope,"This is not a deer, it is %%.",45,male,english,12,deer,0
mmg80j7660f3yeu,donkey,"This is not a giraffe, it is %%.",45,male,english,35,giraffe,0
mmg80j7660f3yeu,grape,"This is not a lemon, it is %%.",45,male,english,40,lemon,0
mmg80j7660f3yeu,table,"This is not a chair, it is %%.",45,male,english,3,chair,0
fogv3ftlszd2q4o,owl,"This is not a sparrow, it is %%.",33,female,english,41,sparrow,0
fogv3ftlszd2q4o,oboe,"This is a flute, and that is %%.",33,female,english,28,flute,1
fogv3ftlszd2q4o,duck,"This is a swan, and that is %%.",33,female,english,17,swan,1
fogv3ftlszd2q4o,elk,"This is not a deer, it is %%.",33,female,english,12,deer,0
fogv3ftlszd2q4o,sword,"This is not a dagger, it is %%.",33,female,english,21,dagger,0
fogv3ftlszd2q4o,salmon,"This is a trout, and that is %%.",33,female,english,42,trout,1
fogv3ftlszd2q4o,cauliflower,"This is not broccoli, it is %%.",33,female,english,15,broccoli,0
fogv3ftlszd2q4o,glass,"This is a bottle, and that is %%.",33,female,english,39,bottle,1
fogv3ftlszd2q4o,jacket,"This is a coat, and that is %%.",33,female,english,27,coat,1
fogv3ftlszd2q4o,boat,"This is not a ferry, it is %%.",33,female,english,19,ferry,0
fogv3ftlszd2q4o,rice,"This is a potato, and that is %%.",33,female,english,37,potato,1
fogv3ftlszd2q4o,frog,"This is a lizard, and that is %%.",33,female,english,25,lizard,1
fogv3ftlszd2q4o,tadpole,"This is not a frog, it is %%.",33,female,english,45,frog,0
fogv3ftlszd2q4o,cheesecloth,"This is not a sieve, it is %%.",33,female,english,50,sieve,0
fogv3ftlszd2q4o,purse,"This is not a bag, it is %%.",33,female,english,16,bag,0
fogv3ftlszd2q4o,dog,"This is not a cat, it is %%.",33,female,english,18,cat,0
fogv3ftlszd2q4o,fort,"This is not a castle, it is %%.",33,female,english,47,castle,0
fogv3ftlszd2q4o,radio,"This is a television, and that is %%.",33,female,english,44,television,1
fogv3ftlszd2q4o,lime,"This is a lemon, and that is %%.",33,female,english,40,lemon,1
fogv3ftlszd2q4o,bee,"This is a hornet, and that is %%.",33,female,english,36,hornet,1
